state_name,county_name,total_population,total_area, percent_urban,percent_rural,full_name
Louisiana,Livingston,128026,1678749073,"58,88","41,12","Livingston, Louisiana"
Louisiana,Madison,12093,1617283455,"77,56","22,44","Madison, Louisiana"
Louisiana,Morehouse,27979,2058870285,"49,96","50,04","Morehouse, Louisiana"
Louisiana,Natchitoches,39566,3243311940,"49,95","50,05","Natchitoches, Louisiana"
Louisiana,Orleans,343829,438803381,"99,41","0,59","Orleans, Louisiana"
Louisiana,Ouachita,153720,1580944616,"75,81","24,19","Ouachita, Louisiana"
Louisiana,Plaquemines,23042,2019961046,"80,46","19,54","Plaquemines, Louisiana"
Louisiana,Pointe Coupee,22802,1443519892,"42,19","57,81","Pointe Coupee, Louisiana"
Louisiana,Rapides,131613,3413506392,"60,47","39,53","Rapides, Louisiana"
Louisiana,Red River,9091,1007738674,0,100,"Red River, Louisiana"
Louisiana,Richland,20725,1447914686,"33,95","66,05","Richland, Louisiana"
Louisiana,Sabine,24233,2244636736,"11,8","88,2","Sabine, Louisiana"
Louisiana,St. Bernard,35897,977764266,"95,75","4,25","St. Bernard, Louisiana"
Louisiana,St. Charles,52780,722820579,"88,51","11,49","St. Charles, Louisiana"
Louisiana,St. Helena,11203,1057758275,0,100,"St. Helena, Louisiana"
Louisiana,St. James,22102,625577772,"72,3","27,7","St. James, Louisiana"
Louisiana,St. John the Baptist,45924,551851752,"86,55","13,45","St. John the Baptist, Louisiana"
Louisiana,St. Landry,83384,2392836670,"51,83","48,17","St. Landry, Louisiana"
Louisiana,St. Martin,52160,1910498478,"50,43","49,57","St. Martin, Louisiana"
Louisiana,St. Mary,54650,1438424557,"86,96","13,04","St. Mary, Louisiana"
Louisiana,St. Tammany,233740,2189966775,"76,78","23,22","St. Tammany, Louisiana"
Louisiana,Tangipahoa,121097,2049391733,"59,07","40,93","Tangipahoa, Louisiana"
Louisiana,Tensas,5252,1561204557,0,100,"Tensas, Louisiana"
Louisiana,Terrebonne,111860,3190385866,"79,37","20,63","Terrebonne, Louisiana"
Louisiana,Union,22721,2271389460,"17,09","82,91","Union, Louisiana"
Louisiana,Vermilion,57999,3038572441,"45,38","54,62","Vermilion, Louisiana"
Louisiana,Vernon,52334,3439271369,"50,1","49,9","Vernon, Louisiana"
Louisiana,Washington,47168,1734061145,"33,33","66,67","Washington, Louisiana"
Louisiana,Webster,41207,1535939758,"46,96","53,04","Webster, Louisiana"
Louisiana,West Baton Rouge,23788,498298900,"69,54","30,46","West Baton Rouge, Louisiana"
Louisiana,West Carroll,11604,931478647,0,100,"West Carroll, Louisiana"
Louisiana,West Feliciana,15625,1044318335,0,100,"West Feliciana, Louisiana"
Louisiana,Winn,15313,2460712069,"35,11","64,89","Winn, Louisiana"
Maine,Androscoggin,107702,1211926439,"56,63","43,37","Androscoggin, Maine"
Maine,Aroostook,71870,17278664655,"19,73","80,27","Aroostook, Maine"
Maine,Cumberland,281674,2163263369,"63,9","36,1","Cumberland, Maine"
Maine,Franklin,30768,4394196449,17,83,"Franklin, Maine"
Maine,Hancock,54418,4110034060,"9,89","90,11","Hancock, Maine"
Maine,Kennebec,122151,2246876912,"37,17","62,83","Kennebec, Maine"
Maine,Knox,39736,945691411,"32,07","67,93","Knox, Maine"
Maine,Lincoln,34457,1180563700,0,100,"Lincoln, Maine"
Maine,Oxford,57833,5378990983,"16,89","83,11","Oxford, Maine"
Maine,Penobscot,153923,8799125852,"42,35","57,65","Penobscot, Maine"
Maine,Piscataquis,17535,10258570727,0,100,"Piscataquis, Maine"
Maine,Sagadahoc,35293,657066836,"38,32","61,68","Sagadahoc, Maine"
Maine,Somerset,52228,10164156961,"19,52","80,48","Somerset, Maine"
Maine,Waldo,38786,1890479704,"8,66","91,34","Waldo, Maine"
Maine,Washington,32856,6637257545,"7,62","92,38","Washington, Maine"
Maine,York,197131,2565935077,"43,16","56,84","York, Maine"
Maryland,Allegany,75087,1098563627,"72,75","27,25","Allegany, Maryland"
Maryland,Anne Arundel,537656,1074590684,"94,7","5,3","Anne Arundel, Maryland"
Maryland,Baltimore,805029,1549594703,"93,47","6,53","Baltimore, Maryland"
Maryland,Calvert,88737,552061078,"61,29","38,71","Calvert, Maryland"
Maryland,Caroline,33066,827292416,24,76,"Caroline, Maryland"
Maryland,Carroll,167134,1159264845,"60,49","39,51","Carroll, Maryland"
Maryland,Cecil,101108,896842957,"57,9","42,1","Cecil, Maryland"
Maryland,Charles,146551,1185563933,"70,5","29,5","Charles, Maryland"
Maryland,Dorchester,32618,1400575316,"43,78","56,22","Dorchester, Maryland"
Maryland,Frederick,233385,1709964627,"74,79","25,21","Frederick, Maryland"
Maryland,Garrett,30097,1675989023,"16,1","83,9","Garrett, Maryland"
Maryland,Harford,244826,1132055422,"82,24","17,76","Harford, Maryland"
Maryland,Howard,287085,649416399,"90,75","9,25","Howard, Maryland"
Maryland,Kent,20197,717505271,"27,41","72,59","Kent, Maryland"
Maryland,Montgomery,971777,1272343169,"97,62","2,38","Montgomery, Maryland"
Maryland,Prince George's,863420,1250163582,"98,03","1,97","Prince George's, Maryland"
Maryland,Queen Anne's,47798,963235987,"45,51","54,49","Queen Anne's, Maryland"
Maryland,St. Mary's,105151,925092041,"49,58","50,42","St. Mary's, Maryland"
Maryland,Somerset,26470,828079452,"54,21","45,79","Somerset, Maryland"
Maryland,Talbot,37782,695511159,"45,34","54,66","Talbot, Maryland"
Maryland,Washington,147430,1185644157,"70,51","29,49","Washington, Maryland"
Maryland,Wicomico,98733,969804281,"74,19","25,81","Wicomico, Maryland"
Maryland,Worcester,51454,1212841011,"64,47","35,53","Worcester, Maryland"
Maryland,Baltimore,620961,209643241,100,0,"Baltimore, Maryland"
Massachusetts,Barnstable,215888,1019738402,"92,52","7,48","Barnstable, Massachusetts"
Massachusetts,Berkshire,131219,2400465435,"68,41","31,59","Berkshire, Massachusetts"
Massachusetts,Bristol,548285,1432510950,"90,17","9,83","Bristol, Massachusetts"
Massachusetts,Dukes,16535,267403794,"60,97","39,03","Dukes, Massachusetts"
Massachusetts,Essex,743159,1275732137,"95,76","4,24","Essex, Massachusetts"
Massachusetts,Franklin,71372,1811228845,"45,57","54,43","Franklin, Massachusetts"
Massachusetts,Hampden,463490,1598385896,"91,43","8,57","Hampden, Massachusetts"
Massachusetts,Hampshire,158080,1365585170,"72,56","27,44","Hampshire, Massachusetts"
Massachusetts,Middlesex,1503085,2118135038,"96,97","3,03","Middlesex, Massachusetts"
Massachusetts,Nantucket,10172,116471398,"81,1","18,9","Nantucket, Massachusetts"
Massachusetts,Norfolk,670850,1025908386,"98,76","1,24","Norfolk, Massachusetts"
Massachusetts,Plymouth,494919,1706996627,"89,69","10,31","Plymouth, Massachusetts"
Massachusetts,Suffolk,722023,150618894,"99,93","0,07","Suffolk, Massachusetts"
Massachusetts,Worcester,798552,3912876833,"81,61","18,39","Worcester, Massachusetts"
Michigan,Alcona,10942,1747168145,"1,08","98,92","Alcona, Michigan"
Michigan,Alger,9601,2370019042,"30,96","69,04","Alger, Michigan"
Michigan,Allegan,111408,2137337922,"35,53","64,47","Allegan, Michigan"
Michigan,Alpena,29598,1481110566,"48,17","51,83","Alpena, Michigan"
Michigan,Antrim,23580,1232064018,0,100,"Antrim, Michigan"
Michigan,Arenac,15899,940660726,0,100,"Arenac, Michigan"
Michigan,Baraga,8860,2326474801,0,100,"Baraga, Michigan"
Michigan,Barry,59173,1432500402,"22,87","77,13","Barry, Michigan"
Michigan,Bay,107771,1145557748,"69,69","30,31","Bay, Michigan"
Michigan,Benzie,17525,828028289,0,100,"Benzie, Michigan"
Michigan,Berrien,156813,1470457874,"67,14","32,86","Berrien, Michigan"
Michigan,Branch,45248,1311488743,"37,3","62,7","Branch, Michigan"
Michigan,Calhoun,136146,1829135298,"69,02","30,98","Calhoun, Michigan"
Michigan,Cass,52293,1269253670,"28,82","71,18","Cass, Michigan"
Michigan,Charlevoix,25949,1078313350,"29,6","70,4","Charlevoix, Michigan"
Michigan,Cheboygan,26152,1852525483,"17,27","82,73","Cheboygan, Michigan"
Michigan,Chippewa,38520,4036289692,"51,06","48,94","Chippewa, Michigan"
Michigan,Clare,30926,1461569881,"29,36","70,64","Clare, Michigan"
Michigan,Clinton,75382,1466991079,"47,07","52,93","Clinton, Michigan"
Michigan,Crawford,14074,1440758147,"27,41","72,59","Crawford, Michigan"
Michigan,Delta,37069,3033124287,"56,25","43,75","Delta, Michigan"
Michigan,Dickinson,26168,1972018016,"67,23","32,77","Dickinson, Michigan"
Michigan,Eaton,107759,1489695507,"62,03","37,97","Eaton, Michigan"
Michigan,Emmet,32694,1210803605,"25,11","74,89","Emmet, Michigan"
Michigan,Genesee,425790,1649763682,"83,24","16,76","Genesee, Michigan"
Michigan,Gladwin,25692,1299601369,"11,42","88,58","Gladwin, Michigan"
Michigan,Gogebic,16427,2853775286,"31,83","68,17","Gogebic, Michigan"
Michigan,Grand Traverse,86986,1202611911,"51,98","48,02","Grand Traverse, Michigan"
Michigan,Gratiot,42476,1472313856,"39,84","60,16","Gratiot, Michigan"
Michigan,Hillsdale,46688,1549158422,"30,87","69,13","Hillsdale, Michigan"
Michigan,Houghton,36628,2613554735,"62,18","37,82","Houghton, Michigan"
Michigan,Huron,33118,2164469622,"10,54","89,46","Huron, Michigan"
Michigan,Ingham,280895,1440343968,"86,79","13,21","Ingham, Michigan"
Michigan,Ionia,63905,1479671240,"39,46","60,54","Ionia, Michigan"
Michigan,Iosco,25887,1422153154,"41,09","58,91","Iosco, Michigan"
Michigan,Iron,11817,3020312287,"27,15","72,85","Iron, Michigan"
Michigan,Isabella,70311,1483225590,"53,41","46,59","Isabella, Michigan"
Michigan,Jackson,160248,1817306121,"58,18","41,82","Jackson, Michigan"
Michigan,Kalamazoo,250331,1454688724,"82,45","17,55","Kalamazoo, Michigan"
Michigan,Kalkaska,17153,1450043265,"15,55","84,45","Kalkaska, Michigan"
Michigan,Kent,602622,2193584722,"84,32","15,68","Kent, Michigan"
Michigan,Keweenaw,2156,1398883200,0,100,"Keweenaw, Michigan"
Michigan,Lake,11539,1469481397,0,100,"Lake, Michigan"
Michigan,Lapeer,88319,1665397257,"22,65","77,35","Lapeer, Michigan"
Michigan,Leelanau,21708,899168573,"8,74","91,26","Leelanau, Michigan"
Michigan,Lenawee,99892,1941337767,"48,18","51,82","Lenawee, Michigan"
Michigan,Livingston,180967,1464001028,"63,09","36,91","Livingston, Michigan"
Michigan,Luce,6631,2328602234,"48,64","51,36","Luce, Michigan"
Michigan,Mackinac,11113,2645851022,"22,78","77,22","Mackinac, Michigan"
Michigan,Macomb,840978,1241183094,"97,19","2,81","Macomb, Michigan"
Michigan,Manistee,24733,1404159906,"38,84","61,16","Manistee, Michigan"
Michigan,Marquette,67077,4683737366,"58,51","41,49","Marquette, Michigan"
Michigan,Mason,28705,1282232870,"37,31","62,69","Mason, Michigan"
Michigan,Mecosta,42798,1437626850,"33,27","66,73","Mecosta, Michigan"
Michigan,Menominee,24029,2704152851,"35,67","64,33","Menominee, Michigan"
Michigan,Midland,83629,1337087878,"57,22","42,78","Midland, Michigan"
Michigan,Missaukee,14849,1462634072,0,100,"Missaukee, Michigan"
Michigan,Monroe,152021,1422924260,"62,44","37,56","Monroe, Michigan"
Michigan,Montcalm,63342,1826976057,"15,38","84,62","Montcalm, Michigan"
Michigan,Montmorency,9765,1415851499,0,100,"Montmorency, Michigan"
Michigan,Muskegon,172188,1293040828,"76,69","23,31","Muskegon, Michigan"
Michigan,Newaygo,48460,2106188282,"16,16","83,84","Newaygo, Michigan"
Michigan,Oakland,1202362,2247237402,"95,21","4,79","Oakland, Michigan"
Michigan,Oceana,26570,1326257820,"10,11","89,89","Oceana, Michigan"
Michigan,Ogemaw,21699,1459425916,0,100,"Ogemaw, Michigan"
Michigan,Ontonagon,6780,3396056253,0,100,"Ontonagon, Michigan"
Michigan,Osceola,23528,1466946699,0,100,"Osceola, Michigan"
Michigan,Oscoda,8640,1465236876,0,100,"Oscoda, Michigan"
Michigan,Otsego,24164,1333769920,"34,34","65,66","Otsego, Michigan"
Michigan,Ottawa,263801,1459373665,"79,68","20,32","Ottawa, Michigan"
Michigan,Presque Isle,13376,1706074274,"19,14","80,86","Presque Isle, Michigan"
Michigan,Roscommon,24449,1345849993,"33,95","66,05","Roscommon, Michigan"
Michigan,Saginaw,200169,2072284641,"68,88","31,12","Saginaw, Michigan"
Michigan,St. Clair,163040,1867822812,"61,35","38,65","St. Clair, Michigan"
Michigan,St. Joseph,61295,1296524618,"45,57","54,43","St. Joseph, Michigan"
Michigan,Sanilac,43114,2493035045,"9,8","90,2","Sanilac, Michigan"
Michigan,Schoolcraft,8485,3033804451,"41,04","58,96","Schoolcraft, Michigan"
Michigan,Shiawassee,70648,1374422924,"45,02","54,98","Shiawassee, Michigan"
Michigan,Tuscola,55729,2080088206,"15,84","84,16","Tuscola, Michigan"
Michigan,Van Buren,76258,1573351092,"29,14","70,86","Van Buren, Michigan"
Michigan,Washtenaw,344791,1828442046,"83,55","16,45","Washtenaw, Michigan"
Michigan,Wayne,1820584,1585280173,"99,3","0,7","Wayne, Michigan"
Michigan,Wexford,32735,1463347858,"35,71","64,29","Wexford, Michigan"
Minnesota,Aitkin,16202,4718084060,0,100,"Aitkin, Minnesota"
Minnesota,Anoka,330844,1095590050,"86,5","13,5","Anoka, Minnesota"
Minnesota,Becker,32504,3406359731,"24,53","75,47","Becker, Minnesota"
Minnesota,Beltrami,44442,6487764440,"32,91","67,09","Beltrami, Minnesota"
Minnesota,Benton,38451,1057494279,"59,99","40,01","Benton, Minnesota"
Minnesota,Big Stone,5269,1292461863,0,100,"Big Stone, Minnesota"
Minnesota,Blue Earth,64013,1936906099,"73,11","26,89","Blue Earth, Minnesota"
Minnesota,Brown,25893,1582716009,"65,06","34,94","Brown, Minnesota"
Minnesota,Carlton,35386,2230967465,"44,83","55,17","Carlton, Minnesota"
Minnesota,Carver,91042,917697893,"81,17","18,83","Carver, Minnesota"
Minnesota,Cass,28567,5235770376,0,100,"Cass, Minnesota"
Minnesota,Chippewa,12441,1505097828,"49,66","50,34","Chippewa, Minnesota"
Minnesota,Chisago,53887,1074486739,"44,41","55,59","Chisago, Minnesota"
Minnesota,Clay,58999,2707485607,"72,08","27,92","Clay, Minnesota"
Minnesota,Clearwater,8695,2587242195,0,100,"Clearwater, Minnesota"
Minnesota,Cook,5176,3761380730,0,100,"Cook, Minnesota"
Minnesota,Cottonwood,11687,1653992908,"37,73","62,27","Cottonwood, Minnesota"
Minnesota,Crow Wing,62500,2587642841,"37,26","62,74","Crow Wing, Minnesota"
Minnesota,Dakota,398552,1456007312,"95,07","4,93","Dakota, Minnesota"
Minnesota,Dodge,20087,1137719781,"48,24","51,76","Dodge, Minnesota"
Minnesota,Douglas,36009,1650598293,"47,16","52,84","Douglas, Minnesota"
Minnesota,Faribault,14553,1845304181,"22,38","77,62","Faribault, Minnesota"
Minnesota,Fillmore,20866,2230756787,"6,72","93,28","Fillmore, Minnesota"
Minnesota,Freeborn,31255,1831346129,"57,17","42,83","Freeborn, Minnesota"
Minnesota,Goodhue,46183,1960200576,"52,96","47,04","Goodhue, Minnesota"
Minnesota,Grant,6018,1419728446,0,100,"Grant, Minnesota"
Minnesota,Hennepin,1152425,1433793826,"97,78","2,22","Hennepin, Minnesota"
Minnesota,Houston,19027,1429824576,"42,61","57,39","Houston, Minnesota"
Minnesota,Hubbard,20428,2397485927,"16,63","83,37","Hubbard, Minnesota"
Minnesota,Isanti,37816,1128701342,"37,74","62,26","Isanti, Minnesota"
Minnesota,Itasca,45058,6909367239,"20,61","79,39","Itasca, Minnesota"
Minnesota,Jackson,10266,1820713972,"30,87","69,13","Jackson, Minnesota"
Minnesota,Kanabec,16239,1350902712,"22,6","77,4","Kanabec, Minnesota"
Minnesota,Kandiyohi,42239,2063662339,"55,47","44,53","Kandiyohi, Minnesota"
Minnesota,Kittson,4552,2845889450,0,100,"Kittson, Minnesota"
Minnesota,Koochiching,13311,8039503592,53,47,"Koochiching, Minnesota"
Minnesota,Lac qui Parle,7259,1981394636,0,100,"Lac qui Parle, Minnesota"
Minnesota,Lake,10866,5463040779,"33,02","66,98","Lake, Minnesota"
Minnesota,Lake of the Woods,4045,3361466280,0,100,"Lake of the Woods, Minnesota"
Minnesota,Le Sueur,27703,1162284309,"37,84","62,16","Le Sueur, Minnesota"
Minnesota,Lincoln,5896,1390192941,0,100,"Lincoln, Minnesota"
Minnesota,Lyon,25857,1850698900,"52,07","47,93","Lyon, Minnesota"
Minnesota,McLeod,36651,1272903896,"53,44","46,56","McLeod, Minnesota"
Minnesota,Mahnomen,5413,1444896195,0,100,"Mahnomen, Minnesota"
Minnesota,Marshall,9439,4597404993,0,100,"Marshall, Minnesota"
Minnesota,Martin,20840,1844971122,"45,96","54,04","Martin, Minnesota"
Minnesota,Meeker,23300,1575174983,"34,48","65,52","Meeker, Minnesota"
Minnesota,Mille Lacs,26097,1482276069,"29,18","70,82","Mille Lacs, Minnesota"
Minnesota,Morrison,33198,2913897170,"27,18","72,82","Morrison, Minnesota"
Minnesota,Mower,39163,1842332613,"64,1","35,9","Mower, Minnesota"
Minnesota,Murray,8725,1825169529,0,100,"Murray, Minnesota"
Minnesota,Nicollet,32727,1161593168,"74,43","25,57","Nicollet, Minnesota"
Minnesota,Nobles,21378,1852116504,"59,01","40,99","Nobles, Minnesota"
Minnesota,Norman,6852,2260512228,0,100,"Norman, Minnesota"
Minnesota,Olmsted,144248,1692165422,"83,41","16,59","Olmsted, Minnesota"
Minnesota,Otter Tail,57303,5107632889,"26,41","73,59","Otter Tail, Minnesota"
Minnesota,Pennington,13930,1596909321,"63,77","36,23","Pennington, Minnesota"
Minnesota,Pine,29750,3655220961,"10,7","89,3","Pine, Minnesota"
Minnesota,Pipestone,9596,1204486122,"42,71","57,29","Pipestone, Minnesota"
Minnesota,Polk,31600,5105199042,"51,53","48,47","Polk, Minnesota"
Minnesota,Pope,10995,1734549440,0,100,"Pope, Minnesota"
Minnesota,Ramsey,508640,394228284,"99,81","0,19","Ramsey, Minnesota"
Minnesota,Red Lake,4089,1119929367,0,100,"Red Lake, Minnesota"
Minnesota,Redwood,16059,2275491832,"30,87","69,13","Redwood, Minnesota"
Minnesota,Renville,15730,2545715384,0,100,"Renville, Minnesota"
Minnesota,Rice,64142,1283814887,"74,07","25,93","Rice, Minnesota"
Minnesota,Rock,9687,1249552632,"47,69","52,31","Rock, Minnesota"
Minnesota,Roseau,15629,4329428887,"17,68","82,32","Roseau, Minnesota"
Minnesota,St. Louis,200226,16180692391,"62,89","37,11","St. Louis, Minnesota"
Minnesota,Scott,129928,923268376,"82,76","17,24","Scott, Minnesota"
Minnesota,Sherburne,88499,1121251072,"55,81","44,19","Sherburne, Minnesota"
Minnesota,Sibley,15226,1524931233,0,100,"Sibley, Minnesota"
Minnesota,Stearns,150642,3478697697,"63,07","36,93","Stearns, Minnesota"
Minnesota,Steele,36576,1112775578,"69,43","30,57","Steele, Minnesota"
Minnesota,Stevens,9726,1459726518,"52,67","47,33","Stevens, Minnesota"
Minnesota,Swift,9783,1921985452,"32,62","67,38","Swift, Minnesota"
Minnesota,Todd,24895,2447491054,"21,61","78,39","Todd, Minnesota"
Minnesota,Traverse,3558,1486399478,0,100,"Traverse, Minnesota"
Minnesota,Wabasha,21676,1354518312,"35,46","64,54","Wabasha, Minnesota"
Minnesota,Wadena,13843,1388928925,"33,01","66,99","Wadena, Minnesota"
Minnesota,Waseca,19136,1096487773,"49,84","50,16","Waseca, Minnesota"
Minnesota,Washington,238136,995285532,"85,53","14,47","Washington, Minnesota"
Minnesota,Watonwan,11211,1126508610,"40,9","59,1","Watonwan, Minnesota"
Minnesota,Wilkin,6576,1944970552,"49,86","50,14","Wilkin, Minnesota"
Minnesota,Winona,51461,1621864753,"65,47","34,53","Winona, Minnesota"
Minnesota,Wright,124700,1713164762,"67,49","32,51","Wright, Minnesota"
Minnesota,Yellow Medicine,10438,1966062753,"19,18","80,82","Yellow Medicine, Minnesota"
Mississippi,Adams,32297,1197628202,"62,77","37,23","Adams, Mississippi"
Mississippi,Alcorn,37057,1036092671,"33,65","66,35","Alcorn, Mississippi"
Mississippi,Amite,13131,1890950982,0,100,"Amite, Mississippi"
Mississippi,Attala,19564,1903594473,"35,69","64,31","Attala, Mississippi"
Mississippi,Benton,8729,1053131367,0,100,"Benton, Mississippi"
Mississippi,Bolivar,34145,2270314566,"46,04","53,96","Bolivar, Mississippi"
Mississippi,Calhoun,14962,1519218090,0,100,"Calhoun, Mississippi"
Mississippi,Carroll,10597,1627140835,0,100,"Carroll, Mississippi"
Mississippi,Chickasaw,17392,1299602163,"14,7","85,3","Chickasaw, Mississippi"
Mississippi,Choctaw,8547,1083074478,0,100,"Choctaw, Mississippi"
Mississippi,Claiborne,9604,1262375165,0,100,"Claiborne, Mississippi"
Mississippi,Clarke,16732,1791117740,0,100,"Clarke, Mississippi"
Mississippi,Clay,20634,1062093753,"44,46","55,54","Clay, Mississippi"
Mississippi,Coahoma,26151,1430818231,68,32,"Coahoma, Mississippi"
Mississippi,Copiah,29449,2013052970,"34,42","65,58","Copiah, Mississippi"
Mississippi,Covington,19568,1071716796,0,100,"Covington, Mississippi"
Mississippi,DeSoto,161252,1233210616,"79,57","20,43","DeSoto, Mississippi"
Mississippi,Forrest,74934,1207748039,"70,36","29,64","Forrest, Mississippi"
Mississippi,Franklin,8118,1460181336,0,100,"Franklin, Mississippi"
Mississippi,George,22578,1239849234,"11,68","88,32","George, Mississippi"
Mississippi,Greene,14400,1846027833,0,100,"Greene, Mississippi"
Mississippi,Grenada,21906,1093251406,"47,85","52,15","Grenada, Mississippi"
Mississippi,Hancock,43929,1227002554,"57,44","42,56","Hancock, Mississippi"
Mississippi,Harrison,187105,1486637454,"77,16","22,84","Harrison, Mississippi"
Mississippi,Hinds,245285,2252618859,"84,72","15,28","Hinds, Mississippi"
Mississippi,Holmes,19198,1959840949,"13,15","86,85","Holmes, Mississippi"
Mississippi,Humphreys,9375,1083886754,"50,15","49,85","Humphreys, Mississippi"
Mississippi,Issaquena,1406,1069781903,0,100,"Issaquena, Mississippi"
Mississippi,Itawamba,23401,1379911657,"13,75","86,25","Itawamba, Mississippi"
Mississippi,Jackson,139668,1871923538,"72,74","27,26","Jackson, Mississippi"
Mississippi,Jasper,17062,1751461017,0,100,"Jasper, Mississippi"
Mississippi,Jefferson,7726,1346620575,0,100,"Jefferson, Mississippi"
Mississippi,Jefferson Davis,12487,1057862259,0,100,"Jefferson Davis, Mississippi"
Mississippi,Jones,67761,1799510829,"38,56","61,44","Jones, Mississippi"
Mississippi,Kemper,10456,1984403181,0,100,"Kemper, Mississippi"
Mississippi,Lafayette,47351,1636116444,"54,42","45,58","Lafayette, Mississippi"
Mississippi,Lamar,55658,1287367637,"49,64","50,36","Lamar, Mississippi"
Mississippi,Lauderdale,80261,1822402881,"51,74","48,26","Lauderdale, Mississippi"
Mississippi,Lawrence,12929,1115424285,0,100,"Lawrence, Mississippi"
Mississippi,Leake,23805,1509963962,"18,81","81,19","Leake, Mississippi"
